-,# name,ra,dec,mass,radius,orbital_period,semi_major_axis,eccentricity,inclination,star_distance,discovered
planet,Kepler-235 e,286.079103,39.278313,-,0.198,46.183669,0.213,-,-,433.24,2014
planet,Kepler-236 b,283.866378,39.898092,-,0.14,8.295611,0.065,-,-,291.17,2014
planet,Kepler-236 c,283.866378,39.898092,-,0.178,23.968127,0.132,-,-,291.17,2014
planet,Kepler-237 b,283.221387,40.421834,-,0.126,4.715106,0.05,-,-,670.41,2014
planet,Kepler-237 c,283.221387,40.421834,-,0.186,8.103636,0.071,-,-,670.41,2014
planet,Kepler-238 b,287.897113,40.637815,-,0.154,2.090876,0.034,-,-,1897.73,2014
planet,Kepler-238 c,287.897113,40.637815,-,0.213,6.155557,0.069,-,-,1897.73,2014
planet,Kepler-238 d,287.897113,40.637815,-,0.274,13.233549,0.115,-,-,1897.73,2014
planet,Kepler-238 e,287.897113,40.637815,0.534,0.5,23.654,-,-,-,1897.73,2013
planet,Kepler-238 f,287.897113,40.637815,0.042,0.178,50.447,-,-,-,1897.73,2013
planet,Kepler-239 b,294.202137,40.663406,-,0.208,11.763051,0.095,-,-,660.07,2014
planet,Kepler-239 c,294.202137,40.663406,-,0.224,56.228098,0.268,-,-,660.07,2014
planet,Kepler-24 b,290.413267,38.343754,1.6,0.214,8.1453,0.08,-,-,1195.99,2011
planet,Kepler-24 c,290.413267,38.343754,1.6,0.25,12.3335,0.106,-,-,1195.99,2011
planet,Kepler-24 d,290.413267,38.343754,-,0.149,4.244384,0.051,-,-,1195.99,2014
planet,Kepler-24 e,290.413267,38.343754,-,0.248,18.998355,0.138,-,-,1195.99,2014
planet,Kepler-240 b,291.158774,40.750263,-,0.122,4.144495,0.048,-,-,762.74,2014
planet,Kepler-240 c,291.158774,40.750263,-,0.196,7.953528,0.074,-,-,762.74,2014
planet,Kepler-241 b,292.913118,41.060921,-,0.208,12.718092,0.094,-,-,609.86,2014
planet,Kepler-241 c,292.913118,41.060921,-,0.229,36.065978,0.189,-,-,609.86,2014
planet,Kepler-242 b,286.565695,41.808403,-,0.233,8.20395,0.075,-,-,610.6,2014
planet,Kepler-242 c,286.565695,41.808403,-,0.178,14.496481,0.109,-,-,610.6,2014
planet,Kepler-243 b,285.11047,42.033958,-,0.219,5.715442,0.062,-,-,707.94,2014
planet,Kepler-243 c,285.11047,42.033958,-,0.178,20.026218,0.142,-,-,707.94,2014
planet,Kepler-244 b,287.24268,42.301369,-,0.246,4.311792,0.05,-,-,1067.62,2014
planet,Kepler-244 c,287.24268,42.301369,-,0.183,9.767292,0.087,-,-,1067.62,2014
planet,Kepler-244 d,287.24268,42.301369,-,0.206,20.050401,0.14,-,-,1067.62,2014
planet,Kepler-245 b,291.638965,42.436317,-,0.229,7.49019,0.071,-,-,882.65,2014
planet,Kepler-245 c,291.638965,42.436317,-,0.194,17.460812,0.124,-,-,882.65,2014
planet,Kepler-245 d,291.638965,42.436317,-,0.27,36.277108,0.202,-,-,882.65,2014
planet,Kepler-245 e,291.638965,42.436317,-,0.156,3.21982106,-,-,-,882.65,2016
planet,Kepler-246 b,296.483427,42.663429,-,0.209,4.60182,0.052,-,-,637.44,2014
planet,Kepler-246 c,296.483427,42.663429,-,0.134,11.187161,0.095,-,-,637.44,2014
planet,Kepler-247 b,288.642531,43.039291,-,0.146,3.33616,0.042,-,-,676.38,2014
planet,Kepler-247 c,288.642531,43.039291,-,0.365,9.439452,0.084,-,-,676.38,2014
planet,Kepler-247 d,288.642531,43.039291,-,0.352,20.477912,0.14,-,-,676.38,2014
planet,Kepler-248 b,293.061384,43.581356,-,0.269,6.308205,0.066,-,-,754.65,2014
planet,Kepler-248 c,293.061384,43.581356,-,0.363,16.239494,0.123,-,-,754.65,2014
planet,Kepler-249 b,296.985068,43.658524,-,0.097,3.306539,0.035,-,-,191.44,2014
planet,Kepler-249 c,296.985068,43.658524,-,0.135,7.113702,0.058,-,-,191.44,2014
planet,Kepler-249 d,296.985068,43.658524,-,0.14,15.368459,0.097,-,-,191.44,2014
planet,Kepler-25 b,286.638393,39.487894,0.0275,0.245,6.238297,0.068,0.0029,92.827,244.96,2011
planet,Kepler-25 c,286.638393,39.487894,0.0479,0.465,12.7207,0.11,0.0061,92.764,244.96,2011
planet,Kepler-25 d,286.638393,39.487894,0.226,-,122.4,-,0.13,-,244.96,2014
planet,Kepler-250 b,289.594765,44.141953,-,0.101,4.148141,0.048,-,-,777.31,2014
planet,Kepler-250 c,289.594765,44.141953,-,0.203,7.156804,0.069,-,-,777.31,2014
planet,Kepler-250 d,289.594765,44.141953,-,0.194,17.648312,0.127,-,-,777.31,2014
planet,Kepler-251 b,296.566237,44.105865,-,0.119,4.790936,0.053,-,-,948.98,2014
planet,Kepler-251 c,296.566237,44.105865,-,0.247,16.514043,0.122,-,-,948.98,2014
planet,Kepler-251 d,296.566237,44.105865,-,0.247,30.133001,0.182,-,-,948.98,2014
planet,Kepler-251 e,296.566237,44.105865,-,0.247,99.640161,0.404,-,-,948.98,2014
planet,Kepler-252 b,295.579345,44.545963,-,0.11,6.668391,0.058,-,-,383.59,2014
planet,Kepler-252 c,295.579345,44.545963,-,0.192,10.848463,0.08,-,-,383.59,2014
planet,Kepler-253 b,291.841992,44.858089,-,0.145,3.783986,0.046,-,-,858.93,2014
planet,Kepler-253 c,291.841992,44.858089,-,0.236,10.281951,0.089,-,-,858.93,2014
planet,Kepler-253 d,291.841992,44.858089,-,0.283,18.119869,0.13,-,-,858.93,2014
planet,Kepler-254 b,288.164701,45.816504,-,0.345,5.826662,0.064,-,-,1446.45,2014
planet,Kepler-254 c,288.164701,45.816504,-,0.192,12.412183,0.105,-,-,1446.45,2014
planet,Kepler-254 d,288.164701,45.816504,-,0.223,18.746477,0.139,-,-,1446.45,2014
planet,Kepler-255 b,296.064233,45.976841,-,0.138,5.714606,0.063,-,-,1084.5,2014
planet,Kepler-255 c,296.064233,45.976841,-,0.267,9.946047,0.092,-,-,1084.5,2014
planet,Kepler-255 d,296.064233,45.976841,-,0.118,1.04562266,-,-,-,1084.5,2016
planet,Kepler-256 b,292.580445,46.097389,-,0.142,1.620493,0.027,-,-,1057.36,2014
planet,Kepler-256 c,292.580445,46.097389,-,0.192,3.38802,0.045,-,-,1057.36,2014
planet,Kepler-256 d,292.580445,46.097389,-,0.221,5.839172,0.064,-,-,1057.36,2014
planet,Kepler-256 e,292.580445,46.097389,-,0.21,10.681572,0.096,-,-,1057.36,2014
planet,Kepler-257 b,297.315994,46.023269,-,0.233,2.382667,0.034,-,-,797.75,2014
planet,Kepler-257 c,297.315994,46.023269,-,0.483,6.581484,0.066,-,-,797.75,2014
planet,Kepler-257 d,297.315994,46.023269,-,0.442,24.664551,0.16,-,-,797.75,2014
planet,Kepler-258 b,294.06849,46.57933,-,0.362,13.19722,0.103,-,-,585.6,2014
planet,Kepler-258 c,294.06849,46.57933,-,0.322,33.653079,0.193,-,-,585.6,2014
planet,Kepler-259 b,288.211929,46.615005,-,0.25,8.115317,0.079,-,-,1031.58,2014
planet,Kepler-259 c,288.211929,46.615005,-,0.241,36.924931,0.217,-,-,1031.58,2014
planet,Kepler-26 b,284.940997,46.56654,0.01611,0.248,12.28,0.085,-,-,338.55,2011
planet,Kepler-26 c,284.940997,46.56654,0.01951,0.243,17.2559,0.107,-,-,338.55,2011
planet,Kepler-26 d,284.940997,46.56654,-,0.095,3.543919,0.039,-,-,338.55,2014
planet,Kepler-26 e,284.940997,46.56654,-,0.215,46.827915,0.22,-,-,338.55,2014
planet,Kepler-260 b,291.925972,38.014122,-,0.179,8.187399,0.075,-,-,638.85,2014
planet,Kepler-260 c,291.925972,38.014122,-,0.155,76.050178,0.332,-,-,638.85,2014
planet,Kepler-261 b,291.364773,37.609184,-,0.194,10.381227,0.088,-,-,320.43,2014
planet,Kepler-261 c,291.364773,37.609184,-,0.178,24.570858,0.156,-,-,320.43,2014
planet,Kepler-262 b,290.728675,37.252649,-,0.121,13.060855,0.108,-,-,624.08,2014
planet,Kepler-262 c,290.728675,37.252649,-,0.146,21.853722,0.152,-,-,624.08,2014
planet,Kepler-263 b,292.469762,37.567794,-,0.238,16.568087,0.12,-,-,771.09,2014
planet,Kepler-263 c,292.469762,37.567794,-,0.22,47.332773,0.242,-,-,771.09,2014
planet,Kepler-264 b,292.044615,37.376246,-,0.297,40.806231,0.249,-,-,968.15,2014
planet,Kepler-264 c,292.044615,37.376246,-,0.252,140.101261,0.566,-,-,968.15,2014
planet,Kepler-265 b,290.510478,41.24482,-,0.166,6.846262,0.069,-,-,1328.21,2014
planet,Kepler-265 c,290.510478,41.24482,-,0.235,17.028937,0.127,-,-,1328.21,2014
planet,Kepler-265 d,290.510478,41.24482,-,0.222,43.130617,0.236,-,-,1328.21,2014
planet,Kepler-265 e,290.510478,41.24482,-,0.231,67.831024,0.319,-,-,1328.21,2014
planet,Kepler-266 b,294.484378,44.166916,-,0.221,6.61833,0.071,-,-,1425.27,2014
planet,Kepler-266 c,294.484378,44.166916,-,0.347,107.723601,0.457,-,-,1425.27,2014
planet,Kepler-267 b,299.830387,47.157461,-,0.177,3.353728,0.037,-,-,267,2014
planet,Kepler-267 c,299.830387,47.157461,-,0.19,6.87745,0.06,-,-,267,2014
planet,Kepler-267 d,299.830387,47.157461,-,0.203,28.464515,0.154,-,-,267,2014
planet,Kepler-268 b,291.976175,38.055075,-,0.227,25.934138,0.18,-,-,873.21,2014
planet,Kepler-268 c,291.976175,38.055075,-,0.302,83.446393,0.391,-,-,873.21,2014
planet,Kepler-269 b,290.215171,41.775967,-,0.22,5.326718,0.061,-,-,2418.83,2014
planet,Kepler-269 c,290.215171,41.775967,-,0.151,8.127899,0.081,-,-,2418.83,2014
planet,Kepler-27 b,292.236769,41.085876,9.11,0.357,15.3348,0.118,-,-,1075.1,2011
planet,Kepler-27 c,292.236769,41.085876,13.8,0.437,31.3309,0.191,-,-,1075.1,2011
planet,Kepler-270 b,282.2001,44.422302,-,0.179,11.476094,0.107,-,-,975.46,2014
planet,Kepler-270 c,282.2001,44.422302,-,0.158,25.262887,0.18,-,-,975.46,2014
planet,Kepler-271 b,283.00298,44.284233,-,0.11,10.43547805,0.056,-,-,418,2014
planet,Kepler-271 c,283.00298,44.284233,-,0.085,7.41086267,0.071,-,-,418,2014
planet,Kepler-271 d,283.00298,44.284233,-,0.059,5.24972541,-,-,-,418,2016
planet,Kepler-272 b,299.127524,47.59383,-,0.128,2.971353,0.038,-,-,912.85,2014
planet,Kepler-272 c,299.127524,47.59383,-,0.16,6.057342,0.061,-,-,912.85,2014
planet,Kepler-272 d,299.127524,47.59383,-,0.201,10.937304,0.091,-,-,912.85,2014
planet,Kepler-273 b,291.302209,47.697758,-,0.134,2.936532,0.037,-,-,728.85,2014
planet,Kepler-273 c,291.302209,47.697758,-,0.177,8.014927,0.073,-,-,728.85,2014
planet,Kepler-274 b,292.922774,38.477274,-,0.137,11.634788,0.101,-,-,1385.51,2014
planet,Kepler-274 c,292.922774,38.477274,-,0.164,33.197861,0.204,-,-,1385.51,2014
planet,Kepler-275 b,292.479713,38.514927,-,0.209,10.300682,0.098,-,-,2155.2,2014
planet,Kepler-275 c,292.479713,38.514927,-,0.302,16.088134,0.132,-,-,2155.2,2014
planet,Kepler-275 d,292.479713,38.514927,-,0.297,35.676062,0.224,-,-,2155.2,2014
planet,Kepler-276 b,293.56815,39.036326,-,0.256,14.12841,0.119,-,-,1181.73,2014
planet,Kepler-276 c,293.56815,39.036326,0.052,0.259,31.884,-,-,-,1181.73,2013
planet,Kepler-276 d,293.56815,39.036326,0.051,0.25,48.648,-,-,-,1181.73,2013
planet,Kepler-277 b,286.583175,39.077209,0.275,0.261,17.324,-,-,-,1004.88,2013
planet,Kepler-277 c,286.583175,39.077209,0.202,0.3,33.006,-,-,-,1004.88,2013
planet,Kepler-278 b,290.107193,38.702235,0.176,0.363,30.160546,0.207,0.696,85.11,448.65,2014
planet,Kepler-278 c,290.107193,38.702235,0.1098,0.32,51.078775,0.294,0.616,88.58,448.65,2014
planet,Kepler-279 b,287.391224,42.194836,-,0.323,12.309681,0.112,-,-,1069.2,2014
planet,Kepler-279 c,287.391224,42.194836,0.155,0.384,35.736,0.232,-,-,1069.2,2013
planet,Kepler-279 d,287.391224,42.194836,0.118,0.277,54.414,0.30728,-,-,1069.2,2013
planet,Kepler-28 b,292.137029,42.42942,1.51,0.321,5.9123,0.062,-,-,443.92,2011
planet,Kepler-28 c,292.137029,42.42942,1.36,0.303,8.9858,0.081,-,-,443.92,2011
planet,Kepler-280 b,291.39051,42.180588,-,0.129,2.139542,0.032,-,-,798.21,2014
planet,Kepler-280 c,291.39051,42.180588,-,0.179,4.807091,0.056,-,-,798.21,2014
planet,Kepler-281 b,294.108191,44.770699,-,0.252,14.646008,0.117,-,-,1835,2014
planet,Kepler-281 c,294.108191,44.770699,-,0.474,36.337373,0.215,-,-,1835,2014
planet,Kepler-282 b,284.677277,44.797684,-,0.09,9.220524,0.082,-,-,1390.97,2014
planet,Kepler-282 c,284.677277,44.797684,-,0.107,13.638723,0.106,-,-,1390.97,2014
planet,Kepler-282 d,284.677277,44.797684,0.192,0.219,24.806,-,-,-,1390.97,2013
planet,Kepler-282 e,284.677277,44.797684,0.177,0.277,44.347,-,-,-,1390.97,2013
planet,Kepler-283 b,293.613726,47.838998,-,0.19,11.008151,0.082,-,-,474.33,2014
planet,Kepler-283 c,293.613726,47.838998,-,0.162,92.743711,0.341,-,-,474.33,2014
planet,Kepler-284 b,293.146491,47.729649,-,0.2,12.699149,0.104,-,-,1062.79,2014
planet,Kepler-284 c,293.146491,47.729649,-,0.233,37.514456,0.213,-,-,1062.79,2014
planet,Kepler-285 b,291.390905,48.065609,-,0.12,2.633867,0.036,-,-,844.17,2014
planet,Kepler-285 c,291.390905,48.065609,-,0.1,6.186676,0.064,-,-,844.17,2014
planet,Kepler-286 b,290.676145,48.294289,-,0.111,1.796302,0.027,-,-,1266.68,2014
planet,Kepler-286 c,290.676145,48.294289,-,0.122,3.468095,0.042,-,-,1266.68,2014
planet,Kepler-286 d,290.676145,48.294289,-,0.119,5.914323,0.061,-,-,1266.68,2014
planet,Kepler-286 e,290.676145,48.294289,-,0.158,29.221289,0.176,-,-,1266.68,2014
planet,Kepler-287 b,290.927458,48.44355,-,0.208,20.342199,0.145,-,-,856.33,2014
planet,Kepler-287 c,290.927458,48.44355,-,0.291,44.851896,0.246,-,-,856.33,2014
planet,Kepler-288 b,288.916426,39.594717,-,0.149,6.097326,0.065,-,-,1236.21,2014
planet,Kepler-288 c,288.916426,39.594717,-,0.254,19.305772,0.14,-,-,1236.21,2014
planet,Kepler-288 d,288.916426,39.594717,-,0.238,56.633742,0.287,-,-,1236.21,2014
planet,Kepler-289 b,297.465344,42.88285,0.023,0.192,34.545,0.21,0.024,89.59,700,2014
planet,Kepler-289 c,297.465344,42.88285,0.42,1.034,125.8518,0.51,0.0115,89.794,700,2014
planet,Kepler-289 d,297.465344,42.88285,0.013,0.239,66.0634,0.33,0.0033,89.73,700,2014
planet,Kepler-29 b,298.348324,47.491226,0.01573,0.227,10.33974,0.09,0,89.13,851.9,2011
planet,Kepler-29 c,298.348324,47.491226,0.01416,0.209,13.28613,0.11,0,-,851.9,2011
planet,Kepler-290 b,286.409984,42.681553,-,0.201,14.589347,0.11,-,-,708.55,2014
planet,Kepler-290 c,286.409984,42.681553,-,0.241,36.77031,0.205,-,-,708.55,2014
planet,Kepler-291 b,287.916357,42.437302,-,0.193,3.546511,0.047,-,-,1884.37,2014
planet,Kepler-291 c,287.916357,42.437302,-,0.168,5.700786,0.065,-,-,1884.37,2014
planet,Kepler-292 b,295.766145,42.424288,-,0.118,2.580827,0.035,-,-,1087.23,2014
planet,Kepler-292 c,295.766145,42.424288,-,0.131,3.715335,0.045,-,-,1087.23,2014
planet,Kepler-292 d,295.766145,42.424288,-,0.199,7.055679,0.068,-,-,1087.23,2014
planet,Kepler-292 e,295.766145,42.424288,-,0.238,11.97901,0.097,-,-,1087.23,2014
planet,Kepler-292 f,295.766145,42.424288,-,0.21,20.834237,0.141,-,-,1087.23,2014
planet,Kepler-293 b,286.358057,42.406509,-,0.274,19.254196,0.144,-,-,1002.51,2014
planet,Kepler-293 c,286.358057,42.406509,-,0.342,54.155743,0.286,-,-,1002.51,2014
planet,Kepler-294 b,287.392009,46.059312,-,0.158,3.701212,0.048,-,-,1411.62,2014
planet,Kepler-294 c,287.392009,46.059312,-,0.242,6.6264,0.071,-,-,1411.62,2014
planet,Kepler-295 b,285.345843,45.367786,-,0.109,12.645164,0.099,-,-,1787.33,2014
planet,Kepler-295 c,285.345843,45.367786,-,0.104,21.526258,0.142,-,-,1787.33,2014
planet,Kepler-295 d,285.345843,45.367786,-,0.121,33.884054,0.192,-,-,1787.33,2014
planet,Kepler-296 b,286.540008,49.437326,-,0.144,10.864384,0.079,0.33,-,226,2014
planet,Kepler-296 c,286.540008,49.437326,-,0.178,5.8416366,0.0521,0.33,-,226,2014
planet,Kepler-296 d,286.540008,49.437326,-,0.186,19.850291,0.118,0.33,-,226,2014
planet,Kepler-296 e,286.540008,49.437326,-,0.136,34.14211,0.169,0.33,-,226,2014
planet,Kepler-296 f,286.540008,49.437326,-,0.161,63.33627,0.255,0.33,-,226,2014
planet,Kepler-297 b,283.209159,48.777645,-,0.256,38.871826,0.217,-,-,706.21,2014
planet,Kepler-297 c,283.209159,48.777645,-,0.583,74.920137,0.336,-,-,706.21,2014
planet,Kepler-298 b,283.039792,48.825359,-,0.175,10.475464,0.08,-,-,525.98,2014
planet,Kepler-298 c,283.039792,48.825359,-,0.172,22.92881,0.136,-,-,525.98,2014
planet,Kepler-298 d,283.039792,48.825359,-,0.223,77.473633,0.305,-,-,525.98,2014
planet,Kepler-299 b,283.206964,48.580502,-,0.118,2.927128,0.04,-,-,1084.89,2014
planet,Kepler-299 c,283.206964,48.580502,-,0.236,6.885875,0.07,-,-,1084.89,2014
planet,Kepler-299 d,283.206964,48.580502,-,0.166,15.054786,0.118,-,-,1084.89,2014
planet,Kepler-299 e,283.206964,48.580502,-,0.167,38.285489,0.22,-,-,1084.89,2014
planet,Kepler-30 b,285.283636,38.947281,0.036,0.348,29.33434,0.18,0.042,90.179,938.33,2012
planet,Kepler-30 c,285.283636,38.947281,2.01,1.097,60.323105,0.3,0.0111,90.323,938.33,2012
planet,Kepler-30 d,285.283636,38.947281,0.073,0.785,143.34394,0.5,0.022,89.841,938.33,2012
planet,Kepler-300 b,295.288694,48.59972,-,0.149,10.446347,0.094,-,-,1134.23,2014
planet,Kepler-300 c,295.288694,48.59972,-,0.201,40.714955,0.232,-,-,1134.23,2014
planet,Kepler-301 b,283.982968,49.23299,-,0.12,2.508553,0.036,-,-,734.31,2014
planet,Kepler-301 c,283.982968,49.23299,-,0.12,5.419026,0.06,-,-,734.31,2014
planet,Kepler-301 d,283.982968,49.23299,-,0.156,13.751243,0.112,-,-,734.31,2014
planet,Kepler-302 b,294.316985,43.629345,-,0.362,30.184104,0.193,-,-,1459.64,2014
planet,Kepler-302 c,294.316985,43.629345,-,1.111,127.282184,0.503,-,-,1459.64,2014
planet,Kepler-303 b,283.135465,43.657055,-,0.079,1.937055,0.024,-,-,211.01,2014
planet,Kepler-303 c,283.135465,43.657055,-,0.102,7.061149,0.057,-,-,211.01,2014
planet,Kepler-304 b,294.441763,40.557587,-,0.255,3.295709,0.039,-,-,440.12,2014
planet,Kepler-304 c,294.441763,40.557587,-,0.194,5.315946,0.054,-,-,440.12,2014
planet,Kepler-304 d,294.441763,40.557587,-,0.245,9.653471,0.08,-,-,440.12,2014
planet,Kepler-304 e,294.441763,40.557587,-,0.107,1.49914695,-,-,-,440.12,2016
planet,Kepler-305 b,299.224311,40.343182,0.033,0.321,5.487,0.05856,-,-,889.64,2013
planet,Kepler-305 c,299.224311,40.343182,0.019,0.294,8.291,0.07711,-,-,889.64,2013
planet,Kepler-305 d,299.224311,40.343182,-,0.242,16.738661,0.121,-,-,889.64,2014
planet,Kepler-305 e,299.224311,40.343182,-,0.16,3.20538,-,-,-,889.64,2020
planet,Kepler-306 b,288.538671,40.61614,-,0.136,4.646186,0.05,-,-,793,2014
planet,Kepler-306 c,288.538671,40.61614,-,0.21,7.240193,0.067,-,-,793,2014
planet,Kepler-306 d,288.538671,40.61614,-,0.22,17.326644,0.12,-,-,793,2014
planet,Kepler-306 e,288.538671,40.61614,-,0.203,44.840975,0.227,-,-,793,2014
planet,Kepler-307 b,297.795132,40.417703,0.02341,0.217,10.4208,-,-,-,585.27,2013
planet,Kepler-307 c,297.795132,40.417703,0.01145,0.196,13.0729,-,-,-,585.27,2013
planet,Kepler-308 b,295.785154,40.43955,-,0.189,9.694928,0.09,-,-,1384.3,2014
planet,Kepler-308 c,295.785154,40.43955,-,0.193,15.38231,0.123,-,-,1384.3,2014
planet,Kepler-309 b,297.509851,46.961281,-,0.139,5.923653,0.059,-,-,553.2,2014
planet,Kepler-309 c,297.509851,46.961281,-,0.224,105.356383,0.401,-,-,553.2,2014
planet,Kepler-31 b,294.023014,45.853081,-,0.491,20.8613,0.16,-,-,1747.58,2011
planet,Kepler-31 c,294.023014,45.853081,4.7,0.473,42.6318,0.26,-,-,1747.58,2011
planet,Kepler-31 d,294.023014,45.853081,6.8,0.348,87.6451,0.4,-,-,1747.58,2014
planet,Kepler-310 b,288.839363,46.986744,-,0.106,13.930698,0.111,-,-,612.87,2014
planet,Kepler-310 c,288.839363,46.986744,-,0.302,56.47542,0.281,-,-,612.87,2014
planet,Kepler-310 d,288.839363,46.986744,-,0.22,92.876125,0.392,-,-,612.87,2014
planet,Kepler-311 b,282.06129,47.085491,-,0.152,9.176092,0.087,-,-,796.53,2014
planet,Kepler-311 c,282.06129,47.085491,-,0.128,19.738286,0.145,-,-,796.53,2014
planet,Kepler-312 b,298.395772,42.459756,-,0.115,1.772419,0.031,-,-,816.22,2014
planet,Kepler-312 c,298.395772,42.459756,-,0.281,19.747412,0.153,-,-,816.22,2014
planet,Kepler-313 b,298.294935,48.775459,-,0.226,14.970418,0.125,-,-,1079.4,2014
planet,Kepler-313 c,298.294935,48.775459,-,0.229,32.273273,0.208,-,-,1079.4,2014
planet,Kepler-314 b,294.674114,42.075588,-,0.074,2.461069,0.035,-,-,270.97,2014
planet,Kepler-314 c,294.674114,42.075588,-,0.259,5.960392,0.064,-,-,270.97,2014
planet,Kepler-315 b,298.023104,43.363522,-,0.336,96.101141,0.402,-,-,1199.5,2014
planet,Kepler-315 c,298.023104,43.363522,-,0.37,265.469335,0.791,-,-,1199.5,2014
planet,Kepler-316 b,290.826023,44.184109,-,0.095,2.240508,0.027,-,-,389.22,2014
planet,Kepler-316 c,290.826023,44.184109,-,0.103,6.827766,0.058,-,-,389.22,2014
planet,Kepler-317 b,294.943885,39.032062,-,0.186,5.524242,0.061,-,-,965.85,2014
planet,Kepler-317 c,294.943885,39.032062,-,0.153,8.77501,0.083,-,-,965.85,2014
planet,Kepler-318 b,298.482828,46.793617,-,0.42,4.662715,0.056,-,-,496.14,2014
planet,Kepler-318 c,298.482828,46.793617,-,0.328,11.815007,0.105,-,-,496.14,2014
planet,Kepler-319 b,288.811943,39.770658,-,0.145,4.362705,0.051,-,-,510.83,2014
planet,Kepler-319 c,288.811943,39.770658,-,0.235,6.941357,0.069,-,-,510.83,2014
planet,Kepler-319 d,288.811943,39.770658,-,0.204,31.781925,0.191,-,-,510.83,2014
planet,Kepler-32 b,297.842398,46.574281,4.1,0.196,5.90124,0.05,-,-,326.85,2011
planet,Kepler-32 c,297.842398,46.574281,0.5,0.178,8.7522,0.09,-,-,326.85,2011
planet,Kepler-32 d,297.842398,46.574281,-,0.241,22.7802,0.13,-,-,326.85,2012
planet,Kepler-32 e,297.842398,46.574281,-,0.134,2.896,0.033,-,-,326.85,2012
planet,Kepler-32 f,297.842398,46.574281,-,0.073,0.74296,0.013,-,-,326.85,2012
planet,Kepler-320 b,293.213548,46.175125,-,0.102,8.371554,0.085,-,-,846.74,2014
planet,Kepler-320 c,293.213548,46.175125,-,0.122,17.934937,0.142,-,-,846.74,2014
planet,Kepler-321 b,294.453674,44.145756,-,0.158,4.915379,0.057,-,-,388.83,2014
planet,Kepler-321 c,294.453674,44.145756,-,0.207,13.093921,0.11,-,-,388.83,2014
planet,Kepler-322 b,281.348824,44.295242,-,0.09,1.653888,0.027,-,-,405.16,2014
planet,Kepler-322 c,281.348824,44.295242,-,0.149,4.337234,0.051,-,-,405.16,2014
planet,Kepler-323 b,291.38224,38.127473,-,0.128,1.678327,0.028,-,-,460.8,2014
planet,Kepler-323 c,291.38224,38.127473,-,0.145,3.553822,0.046,-,-,460.8,2014
planet,Kepler-324 b,286.471473,49.649021,-,0.102,4.385315,0.05,-,-,508.94,2014
planet,Kepler-324 c,286.471473,49.649021,-,0.281,51.805612,0.26,-,-,508.94,2014
planet,Kepler-325 b,289.835434,49.825626,-,0.26,4.544439,0.053,-,-,843.12,2014
planet,Kepler-325 c,289.835434,49.825626,-,0.227,12.762172,0.105,-,-,843.12,2014
planet,Kepler-325 d,289.835434,49.825626,-,0.249,38.715185,0.22,-,-,843.12,2014
planet,Kepler-326 b,294.325546,46.002254,-,0.136,2.248329,0.032,-,-,494.3,2014
planet,Kepler-326 c,294.325546,46.002254,-,0.125,4.580358,0.051,-,-,494.3,2014
planet,Kepler-326 d,294.325546,46.002254,-,0.108,6.766888,0.066,-,-,494.3,2014
planet,Kepler-327 b,292.642372,44.087673,-,0.099,2.549575,0.029,-,-,243.68,2014
planet,Kepler-327 c,292.642372,44.087673,-,0.092,5.212333,0.047,-,-,243.68,2014
planet,Kepler-327 d,292.642372,44.087673,-,0.154,13.969457,0.09,-,-,243.68,2014
planet,Kepler-328 b,295.809289,40.008503,0.09,0.205,34.921,-,-,-,2354.42,2013
